neuron	0	2499	4999	7499	9998
30947	current_calc	0.00990908	0.721947	0.678665	0.688354	0.696888
30948	current_calc	0.0118978	0.696323	0.701567	0.692712	0.701504
30949	current_calc	0.0118883	0.704463	0.693023	0.723001	0.711437
30950	current_calc	0.011878	0.687945	0.706202	0.685705	0.69194
30951	current_calc	0.0118929	0.707692	0.696326	0.696392	0.711359
30952	current_calc	0.00990689	0.69217	0.689802	0.718514	0.704104
30953	current_calc	0.00990908	0.690273	0.700889	0.696435	0.702869
30954	current_calc	0.0138731	0.702647	0.704047	0.691951	0.688825
30955	current_calc	0.00990987	0.714174	0.697027	0.703957	0.726127
30956	current_calc	0.0119048	0.699779	0.698689	0.68698	0.710435
30957	current_calc	0.0138822	0.702404	0.689602	0.690559	0.693312
30958	current_calc	0.0138826	0.699866	0.707697	0.69838	0.69881
30959	current_calc	0.0138773	0.694779	0.69643	0.704352	0.713939
30960	current_calc	0.00990948	0.704043	0.695529	0.688742	0.686712
30961	current_calc	0.01188	0.708347	0.699782	0.713576	0.70262
30962	current_calc	0.0119046	0.706137	0.704999	0.706502	0.693099
30963	current_calc	0.0119008	0.691589	0.694866	0.695394	0.712033
30964	current_calc	0.0138604	0.702031	0.702718	0.698732	0.704474
30965	current_calc	0.00990888	0.70904	0.693206	0.700362	0.693414
30966	current_calc	0.0118861	0.69461	0.702078	0.707743	0.704952
30967	current_calc	0.00990967	0.693225	0.709032	0.68616	0.701972
30968	current_calc	0.013864	0.682954	0.707981	0.697015	0.70375
30969	current_calc	0.0118933	0.69501	0.696217	0.685758	0.688485
30970	current_calc	0.0138735	0.696273	0.693849	0.707584	0.715586
30971	current_calc	0.0158635	0.686352	0.698417	0.689218	0.689909
30972	current_calc	0.0158638	0.69791	0.693892	0.695466	0.709377
30973	current_calc	0.0138622	0.700493	0.695008	0.707254	0.707409
30974	current_calc	0.0119048	0.695248	0.70393	0.696809	0.687922
30975	current_calc	0.0119074	0.700626	0.702758	0.704538	0.713578
30976	current_calc	0.0118923	0.682956	0.708362	0.715144	0.707418
30977	current_calc	0.0118863	0.696833	0.695209	0.698982	0.706239
30978	current_calc	0.00990967	0.709803	0.690675	0.694988	0.70738
30979	current_calc	0.00991086	0.703427	0.690574	0.684382	0.684437
30980	current_calc	0.0099083	0.695869	0.694126	0.709044	0.71208
30981	current_calc	0.00990888	0.704182	0.702146	0.705247	0.714127
30982	current_calc	0.0118867	0.69222	0.689652	0.684496	0.698352
30983	current_calc	0.0118909	0.683499	0.704469	0.683852	0.681339
30984	current_calc	0.0118976	0.6874	0.710714	0.715094	0.70222
30985	current_calc	0.0138728	0.699917	0.69714	0.700449	0.69625
30986	current_calc	0.0138828	0.69223	0.701243	0.70958	0.698714
30987	current_calc	0.00991047	0.695305	0.687858	0.705061	0.700342
30988	current_calc	0.0118933	0.705533	0.693174	0.708776	0.714753
30989	current_calc	0.0138882	0.701256	0.692248	0.694009	0.695032
30990	current_calc	0.0118917	0.686893	0.70266	0.714252	0.720873
30991	current_calc	0.00990987	0.700453	0.699134	0.709569	0.721651
30992	current_calc	0.0119036	0.694897	0.698039	0.691239	0.691834
30993	current_calc	0.00990948	0.702133	0.697247	0.694284	0.698095
30994	current_calc	0.00990987	0.704379	0.699903	0.709143	0.712061
30995	current_calc	0.0118927	0.699653	0.69729	0.690462	0.698916
30996	current_calc	0.0118895	0.693839	0.706593	0.676386	0.686255
30997	current_calc	0.0119056	0.693308	0.703999	0.71534	0.716558
30998	current_calc	0.0119006	0.696779	0.687101	0.700583	0.685723
30999	current_calc	0.0118919	0.693227	0.713518	0.68714	0.700675
31000	current_calc	0.00990848	0.698589	0.704102	0.706508	0.696736
31001	current_calc	0.0118849	0.695881	0.695011	0.714161	0.701864
31002	current_calc	0.0118919	0.707158	0.697971	0.682964	0.691005
31003	current_calc	0.00990987	0.705709	0.703733	0.706363	0.69345
31004	current_calc	0.0118974	0.697504	0.699932	0.711646	0.715556
31005	current_calc	0.0118832	0.694775	0.706567	0.696221	0.69973
31006	current_calc	0.0119044	0.698879	0.692127	0.687327	0.69114
31007	current_calc	0.0118982	0.697481	0.700816	0.696561	0.694656
31008	current_calc	0.0118941	0.695422	0.704527	0.700281	0.718039
31009	current_calc	0.00991047	0.695784	0.689062	0.711045	0.725666
31010	current_calc	0.0118806	0.701318	0.689668	0.691506	0.711479
31011	current_calc	0.0118869	0.693806	0.692181	0.695834	0.701628
31012	current_calc	0.0138878	0.698888	0.694482	0.687076	0.690537
31013	current_calc	0.011884	0.692992	0.696955	0.710155	0.700918
31014	current_calc	0.0118994	0.703904	0.690555	0.701971	0.6809
31015	current_calc	0.0119062	0.701198	0.693898	0.712587	0.713521
31016	current_calc	0.0119076	0.710983	0.694644	0.69846	0.690663
31017	current_calc	0.0118998	0.706555	0.71586	0.684966	0.695319
31018	current_calc	0.0119056	0.691581	0.705099	0.712478	0.709418
31019	current_calc	0.0138608	0.706315	0.701701	0.684707	0.705763
31020	current_calc	0.0118931	0.696507	0.701697	0.705793	0.69067
31021	current_calc	0.0118877	0.712107	0.692205	0.700563	0.695105
31022	current_calc	0.00990928	0.699065	0.695172	0.714621	0.706248
31023	current_calc	0.013883	0.683179	0.696207	0.703095	0.705171
31024	current_calc	0.00990889	0.698904	0.698808	0.696399	0.68771
31025	current_calc	0.0138727	0.693907	0.700217	0.70003	0.683893
31026	current_calc	0.00990849	0.697605	0.703208	0.696125	0.691968
31027	current_calc	0.00990928	0.698024	0.70114	0.699822	0.701327
31028	current_calc	0.0138765	0.70627	0.680983	0.691167	0.683607
31029	current_calc	0.011904	0.705631	0.700279	0.689156	0.689082
31030	current_calc	0.0099073	0.693793	0.69206	0.699459	0.701417
31031	current_calc	0.0118879	0.70663	0.689764	0.714712	0.709237
31032	current_calc	0.00990927	0.703857	0.698079	0.694992	0.702359
31033	current_calc	0.0138668	0.698731	0.703983	0.702039	0.680514
31034	current_calc	0.00990929	0.686987	0.695354	0.717623	0.706163
31035	current_calc	0.0118786	0.705374	0.692951	0.697229	0.718678
31036	current_calc	0.00990849	0.705083	0.706993	0.708418	0.703688
31037	current_calc	0.00991007	0.708511	0.684633	0.694154	0.697614
31038	current_calc	0.00991086	0.719924	0.687152	0.68953	0.687707
31039	current_calc	0.0118784	0.718043	0.692927	0.709349	0.705618
31040	current_calc	0.011905	0.691477	0.701158	0.713523	0.705871
31041	current_calc	0.0138699	0.700286	0.694629	0.698281	0.696619
31042	current_calc	0.0138735	0.709033	0.705161	0.688277	0.680558
31043	current_calc	0.00991007	0.688925	0.693361	0.704672	0.701561
31044	current_calc	0.0118843	0.699899	0.696423	0.698082	0.701943
31045	current_calc	0.0138618	0.703149	0.693953	0.692321	0.700186
31046	current_calc	0.00991067	0.716765	0.699958	0.704608	0.713513
31047	current_calc	0.0118837	0.705331	0.697399	0.725336	0.697435
31048	current_calc	0.0138802	0.692107	0.699481	0.705739	0.682256
31049	current_calc	0.0118845	0.694727	0.701803	0.705456	0.68625
31050	current_calc	0.00990948	0.701818	0.695547	0.693991	0.689604
31051	current_calc	0.0118861	0.692611	0.70326	0.70237	0.717332
31052	current_calc	0.0119054	0.69359	0.699772	0.711933	0.706908
31053	current_calc	0.0119046	0.691151	0.691504	0.699211	0.703647
31054	current_calc	0.00990987	0.703663	0.709433	0.71462	0.715244
31055	current_calc	0.0138721	0.70337	0.696523	0.689524	0.692258
31056	current_calc	0.0118839	0.702797	0.690313	0.693587	0.680221
31057	current_calc	0.0158529	0.691079	0.705643	0.685228	0.709744
31058	current_calc	0.00990987	0.699355	0.697743	0.715018	0.705334
31059	current_calc	0.00991007	0.687619	0.705754	0.683457	0.703182
31060	current_calc	0.00990928	0.706174	0.694219	0.687463	0.69253
31061	current_calc	0.0119028	0.696846	0.705541	0.685755	0.703493
31062	current_calc	0.00990948	0.69708	0.697286	0.696191	0.688623
31063	current_calc	0.0138815	0.693519	0.701728	0.704882	0.707724
31064	current_calc	0.0119054	0.704751	0.690344	0.726627	0.699392
31065	current_calc	0.0138898	0.700749	0.69635	0.709665	0.672329
31066	current_calc	0.00990928	0.696487	0.712382	0.681495	0.69687
31067	current_calc	0.0118796	0.705727	0.698788	0.69104	0.687235
31068	current_calc	0.0119	0.700129	0.69726	0.683564	0.689123
31069	current_calc	0.0118834	0.699837	0.708961	0.702669	0.699082
31070	current_calc	0.0138983	0.711604	0.702255	0.697292	0.692425
31071	current_calc	0.013883	0.695434	0.683577	0.681082	0.695823
31072	current_calc	0.0119062	0.710499	0.695569	0.712283	0.689775
31073	current_calc	0.011905	0.686737	0.715747	0.688478	0.688446
31074	current_calc	0.011906	0.697217	0.694619	0.68786	0.689422
31075	current_calc	0.0138714	0.714086	0.706347	0.700929	0.688416
31076	current_calc	0.00990869	0.704596	0.721533	0.707045	0.707332
31077	current_calc	0.0118917	0.701421	0.708714	0.700101	0.674425
31078	current_calc	0.00990908	0.706603	0.694466	0.717374	0.69588
31079	current_calc	0.0119034	0.69794	0.698527	0.681933	0.68371
31080	current_calc	0.0119032	0.696865	0.69971	0.685961	0.69404
31081	current_calc	0.0138616	0.715719	0.693555	0.707866	0.69638
31082	current_calc	0.0118863	0.689863	0.693502	0.691954	0.681604
31083	current_calc	0.00990987	0.684962	0.685974	0.70605	0.713693
31084	current_calc	0.0118923	0.689515	0.706577	0.713827	0.699362
31085	current_calc	0.0119072	0.700271	0.696937	0.690307	0.676412
31086	current_calc	0.0118829	0.700326	0.709655	0.707706	0.705467
31087	current_calc	0.00990829	0.703485	0.706217	0.707123	0.690522
31088	current_calc	0.0138761	0.705271	0.702381	0.696399	0.681566
31089	current_calc	0.0119024	0.690403	0.694942	0.703293	0.706861
31090	current_calc	0.00991047	0.713051	0.692501	0.689443	0.6896
31091	current_calc	0.0118923	0.697919	0.704481	0.690709	0.666717
31092	current_calc	0.0118976	0.695943	0.709165	0.691487	0.689741
31093	current_calc	0.0118845	0.696544	0.699282	0.696988	0.688765
31094	current_calc	0.0118915	0.693392	0.692555	0.70194	0.712154
31095	current_calc	0.0118917	0.692383	0.701467	0.696499	0.706723
31096	current_calc	0.0099071	0.702674	0.683767	0.692141	0.680885
31097	current_calc	0.0118855	0.708483	0.710818	0.687784	0.688092
31098	current_calc	0.0118909	0.690699	0.702137	0.702525	0.687199
31099	current_calc	0.00990869	0.70159	0.695425	0.710875	0.68808
31100	current_calc	0.0118911	0.715157	0.697695	0.710002	0.70171
31101	current_calc	0.0118982	0.704115	0.704426	0.693478	0.703253
31102	current_calc	0.0118897	0.704538	0.710677	0.708582	0.695939
31103	current_calc	0.0138904	0.699958	0.71148	0.694087	0.690083
31104	current_calc	0.00990907	0.705354	0.70101	0.693422	0.682261
31105	current_calc	0.00990868	0.702676	0.69938	0.714751	0.699086
31106	current_calc	0.0118915	0.713426	0.705958	0.716917	0.705698
31107	current_calc	0.00991047	0.692339	0.703672	0.697837	0.692081
31108	current_calc	0.011879	0.702834	0.704296	0.706596	0.698978
31109	current_calc	0.0119054	0.701086	0.69909	0.679915	0.687437
31110	current_calc	0.0118782	0.697408	0.700862	0.710927	0.689995
31111	current_calc	0.00990889	0.691046	0.692513	0.705501	0.680297
31112	current_calc	0.0118826	0.690745	0.68481	0.695639	0.6833
31113	current_calc	0.0118931	0.713392	0.693915	0.716448	0.704518
31114	current_calc	0.0118911	0.704112	0.692407	0.692369	0.682496
31115	current_calc	0.0138588	0.685847	0.694359	0.709836	0.715446
31116	current_calc	0.0158645	0.685556	0.697412	0.712769	0.699595
31117	current_calc	0.0118865	0.694346	0.689906	0.68669	0.681078
31118	current_calc	0.0138757	0.683865	0.699403	0.700139	0.684253
31119	current_calc	0.013867	0.682844	0.705194	0.679697	0.689931
31120	current_calc	0.0158655	0.698069	0.691793	0.695212	0.687744
31121	current_calc	0.00990987	0.698572	0.700248	0.684704	0.67939
31122	current_calc	0.0118788	0.697333	0.704308	0.699343	0.690158
31123	current_calc	0.0118917	0.687202	0.696196	0.704533	0.702709
31124	current_calc	0.0118964	0.6861	0.697731	0.695418	0.689602
31125	current_calc	0.011895	0.700319	0.702936	0.698131	0.681166
31126	current_calc	0.0118826	0.709171	0.684957	0.695487	0.697912
31127	current_calc	0.011902	0.689567	0.7076	0.710589	0.714285
31128	current_calc	0.00990908	0.697685	0.698887	0.689523	0.688111
31129	current_calc	0.0119038	0.691092	0.688364	0.708664	0.699701
31130	current_calc	0.0118877	0.707525	0.702962	0.68373	0.678948
31131	current_calc	0.0118929	0.687112	0.703968	0.677426	0.689314
31132	current_calc	0.00990927	0.68547	0.702651	0.691708	0.674902
31133	current_calc	0.0099075	0.700505	0.706909	0.70642	0.686902
31134	current_calc	0.0138902	0.690134	0.709792	0.694483	0.698476
31135	current_calc	0.0138743	0.699039	0.686058	0.694178	0.699356
31136	current_calc	0.0118847	0.694556	0.702814	0.688012	0.683258
31137	current_calc	0.00991007	0.709106	0.701949	0.710858	0.710379
31138	current_calc	0.011905	0.69347	0.702506	0.704334	0.695998
31139	current_calc	0.00990987	0.703859	0.691976	0.701958	0.695977
31140	current_calc	0.00990928	0.706927	0.706694	0.696577	0.687286
31141	current_calc	0.00990947	0.705665	0.698307	0.713105	0.709894
31142	current_calc	0.0118978	0.703389	0.699747	0.680576	0.681263
31143	current_calc	0.0118853	0.705107	0.699462	0.704231	0.702647
31144	current_calc	0.00990749	0.69981	0.69764	0.708713	0.696374
31145	current_calc	0.0119032	0.702327	0.697167	0.693343	0.691319
31146	current_calc	0.00990987	0.714485	0.693917	0.705365	0.691769
31147	current_calc	0.0118909	0.692172	0.696375	0.697822	0.690852
31148	current_calc	0.0118776	0.692302	0.689106	0.702177	0.688453
31149	current_calc	0.00990869	0.693526	0.691868	0.688584	0.681491
31150	current_calc	0.00990908	0.696345	0.691728	0.707465	0.679309
31151	current_calc	0.0138717	0.703917	0.690722	0.706136	0.700733
31152	current_calc	0.0138725	0.68835	0.696014	0.695938	0.693581
31153	current_calc	0.0118895	0.691125	0.703522	0.706473	0.677928
31154	current_calc	0.0118788	0.696754	0.699571	0.700179	0.688935
31155	current_calc	0.00990927	0.688676	0.698462	0.69619	0.68698
31156	current_calc	0.0118917	0.704123	0.69993	0.684928	0.698972
31157	current_calc	0.00991007	0.680681	0.695262	0.704791	0.680529
31158	current_calc	0.0119034	0.709087	0.681718	0.70581	0.70842
31159	current_calc	0.00990769	0.702887	0.691101	0.689962	0.684272
31160	current_calc	0.00990849	0.706419	0.706115	0.686958	0.69229
31161	current_calc	0.0138793	0.690097	0.699757	0.694167	0.687819
31162	current_calc	0.00990809	0.698093	0.684077	0.691875	0.677456
31163	current_calc	0.0118885	0.687224	0.690256	0.690758	0.686208
31164	current_calc	0.0119064	0.710622	0.702607	0.688644	0.68563
31165	current_calc	0.0118925	0.689266	0.685609	0.703626	0.702325
31166	current_calc	0.013873	0.704045	0.688491	0.693782	0.685306
31167	current_calc	0.0118757	0.69241	0.705497	0.711115	0.695694
31168	current_calc	0.00990927	0.711322	0.701857	0.693716	0.683667
31169	current_calc	0.013863	0.695205	0.690705	0.699412	0.698633
31170	current_calc	0.0118917	0.688685	0.694835	0.71349	0.712153
31171	current_calc	0.0138812	0.698919	0.697942	0.68948	0.687115
31172	current_calc	0.0118925	0.702444	0.696236	0.679529	0.679
31173	current_calc	0.00990927	0.710148	0.701501	0.688045	0.684438
31174	current_calc	0.0118976	0.701342	0.704596	0.694645	0.69984
31175	current_calc	0.00990967	0.6811	0.695094	0.694311	0.694771
31176	current_calc	0.00990809	0.687084	0.69763	0.704478	0.696802
31177	current_calc	0.0138757	0.692119	0.704344	0.713018	0.702623
31178	current_calc	0.0138684	0.692724	0.700021	0.713825	0.688489
31179	current_calc	0.0119042	0.692176	0.692771	0.69088	0.681306
31180	current_calc	0.00991026	0.691148	0.699761	0.690403	0.67709
31181	current_calc	0.0138823	0.700871	0.700146	0.700746	0.69144
31182	current_calc	0.00990947	0.694142	0.694998	0.692552	0.684571
31183	current_calc	0.0119026	0.692212	0.706128	0.691702	0.691992
31184	current_calc	0.0118903	0.692539	0.69769	0.703072	0.706728
31185	current_calc	0.00990947	0.698879	0.692729	0.691425	0.684917
31186	current_calc	0.00990888	0.703293	0.695128	0.692683	0.662707
31187	current_calc	0.0119086	0.6768	0.697885	0.692431	0.691342
31188	current_calc	0.00990947	0.694103	0.676137	0.687057	0.688633
31189	current_calc	0.0118843	0.701832	0.699392	0.710528	0.680752
31190	current_calc	0.00990868	0.710058	0.699673	0.711918	0.710937
31191	current_calc	0.0119046	0.711688	0.70825	0.686912	0.71552
31192	current_calc	0.00990967	0.691118	0.697707	0.691875	0.684934
31193	current_calc	0.0118782	0.703624	0.697012	0.693203	0.679782
31194	current_calc	0.011897	0.696041	0.692366	0.703437	0.701201
31195	current_calc	0.0118923	0.703697	0.69486	0.71431	0.693145
31196	current_calc	0.00991007	0.698475	0.686747	0.697632	0.678031
31197	current_calc	0.00990967	0.696519	0.693071	0.698813	0.674345
31198	current_calc	0.0118988	0.687608	0.691701	0.696306	0.679763
31199	current_calc	0.00991047	0.707324	0.705797	0.706465	0.695357
31200	current_calc	0.0119016	0.693048	0.697875	0.710713	0.704719
31201	current_calc	0.0138759	0.699025	0.702411	0.720958	0.710932
31202	current_calc	0.0118974	0.704721	0.702712	0.690287	0.674952
31203	current_calc	0.011906	0.687892	0.708052	0.721627	0.701197
31204	current_calc	0.0118859	0.693317	0.710818	0.693981	0.693916
31205	current_calc	0.011896	0.712668	0.710625	0.692226	0.680492
31206	current_calc	0.00991027	0.70246	0.707058	0.704895	0.678827
31207	current_calc	0.0118788	0.696682	0.690307	0.6933	0.702185
31208	current_calc	0.0118992	0.703966	0.69955	0.704774	0.687017
31209	current_calc	0.0118915	0.700249	0.6892	0.696448	0.684596
31210	current_calc	0.00991106	0.689697	0.69798	0.685417	0.698382
31211	current_calc	0.0118936	0.701854	0.685996	0.706871	0.681733
31212	current_calc	0.0138765	0.681546	0.68911	0.719213	0.707832
31213	current_calc	0.00990849	0.692534	0.692404	0.688546	0.687299
31214	current_calc	0.0118998	0.693042	0.712659	0.701757	0.689792
31215	current_calc	0.0118958	0.703539	0.702294	0.683541	0.688723
31216	current_calc	0.00990927	0.691919	0.694075	0.69466	0.686371
31217	current_calc	0.0138691	0.688695	0.694291	0.691745	0.687048
31218	current_calc	0.00990908	0.696006	0.706543	0.706077	0.689008
31219	current_calc	0.00990908	0.699819	0.693501	0.699917	0.666217
31220	current_calc	0.0119026	0.71085	0.68917	0.716359	0.694254
31221	current_calc	0.00990987	0.705547	0.70596	0.699675	0.695972
31222	current_calc	0.00990848	0.69018	0.69966	0.693956	0.691784
31223	current_calc	0.00991027	0.691134	0.69726	0.698242	0.677494
31224	current_calc	0.011902	0.696727	0.693895	0.699367	0.683494
31225	current_calc	0.0118859	0.703345	0.707941	0.70356	0.679133
31226	current_calc	0.0118828	0.687929	0.714224	0.707103	0.680208
31227	current_calc	0.00990987	0.694688	0.690135	0.707724	0.683385
31228	current_calc	0.00990789	0.699302	0.69418	0.688384	0.692776
31229	current_calc	0.00990908	0.704169	0.702268	0.683474	0.697386
